29	10	1024	32	32	12	3	12	21488509	14557580	1803637	752321	18,8799	0,967161	-1,61207	-17,2679	0,0621166	904424	764934	17,7976	0,910598	-0,863984	-16,9336	33,6359
29	10	2048	64	32	12	3	12	21488509	14557580	3591553	752321	18,2216	0,933438	-3,21182	-15,0098	0,0250831	1404624	764934	17,7976	0,910598	-1,37452	-16,4231	32,9681
29	15	64	16	4	12	3	12	22305147	14557575	116285	11296429	23,3573	0,996923	-0,103587	-23,2537	0,00539899	5258	11611764	23,2712	0,991569	-0,00627242	-23,265	6,84581
29	15	128	16	8	12	3	12	22305147	14557575	232558	11296429	23,2851	0,993842	-0,207165	-23,0779	0,00229209	8625	11611764	23,2712	0,991569	-0,0104531	-23,2608	9,64949
29	15	256	16	16	12	3	12	22305147	14557575	465024	11296429	23,1405	0,987671	-0,414257	-22,7263	0,00393133	14188	11611764	23,2712	0,991569	-0,0174659	-23,2538	18,9467
33	10	512	32	16	12	3	12	10546442	7115412	443630	724151	19,1491	0,983722	-0,810664	-18,3384	0,0689817	254978	728472	17,9213	0,920242	-0,492484	-17,4288	10,3121
33	10	1024	32	32	12	3	12	10546442	7115412	883120	724151	18,8303	0,967346	-1,61467	-17,2156	0,051186	411204	728472	17,9213	0,920242	-0,810975	-17,1103	16,2269
33	10	2048	64	32	12	3	12	10546442	7115412	1761712	724151	18,1741	0,933638	-3,22206	-14,9521	0,0145565	653721	728472	17,9213	0,920242	-1,3178	-16,6035	16,5801
33	15	64	16	4	12	3	12	10918440	7115407	56960	6125741	22,4812	0,997108	-0,103786	-22,3775	0,00179673	1594	6223562	22,4637	0,995319	-0,00405628	-22,4596	3,16974
33	15	128	16	8	12	3	12	10918440	7115407	113920	6125741	22,4159	0,994211	-0,207572	-22,2084	0,00111347	2877	6223562	22,4637	0,995319	-0,00738058	-22,4563	4,56606
33	15	256	16	16	12	3	12	10918440	7115407	227840	6125741	22,285	0,988405	-0,415143	-21,8699	0,00694643	5145	6223562	22,4637	0,995319	-0,0133137	-22,4504	9,77587
35	10	512	32	16	12	3	12	11230737	7451298	468695	822739	19,3182	0,98311	-0,817134	-18,5011	0,0451934	145243	829410	18,4938	0,940601	-0,285642	-18,2082	10,8756
35	10	1024	32	32	12	3	12	11230737	7451298	937175	822739	18,9805	0,965926	-1,63393	-17,3466	0,0269239	247273	829410	18,4938	0,940601	-0,493607	-18,0002	17,4936
35	10	2048	64	32	12	3	12	11230737	7451298	1873823	822739	18,2857	0,930567	-3,26705	-15,0187	0,0106681	409801	829410	18,4938	0,940601	-0,832025	-17,6618	16,8913
35	15	64	16	4	12	3	12	11438217	7451293	59681	6908441	22,6533	0,997067	-0,103836	-22,5494	0,000809462	1116	6934517	22,6771	0,997874	-0,00280022	-22,6743	3,27437
35	15	128	16	8	12	3	12	11438217	7451293	119329	6908441	22,5866	0,994131	-0,20762	-22,379	0,00375118	2004	6934517	22,6771	0,997874	-0,00506821	-22,672	5,08652
35	15	256	16	16	12	3	12	11438217	7451293	238625	6908441	22,4529	0,988248	-0,415189	-22,0377	0,00964705	3415	6934517	22,6771	0,997874	-0,00873479	-22,6683	10,0102
38	10	512	32	16	12	3	12	12262924	8249648	513886	778111	19,2468	0,983503	-0,810065	-18,4367	0,0659677	273183	785941	18,069	0,922638	-0,458949	-17,6101	12,0968
38	10	1024	32	32	12	3	12	12262924	8249648	1025084	778111	18,9203	0,96682	-1,61639	-17,3039	0,0478862	442805	785941	18,069	0,922638	-0,759149	-17,3099	19,3278
38	10	2048	64	32	12	3	12	12262924	8249648	2047036	778111	18,2486	0,932497	-3,22842	-15,0202	0,010685	706436	785941	18,069	0,922638	-1,23732	-16,8317	18,8783
38	15	64	16	4	12	3	12	12658403	8249643	66042	7211492	22,7148	0,997055	-0,103789	-22,611	0,00173989	1712	7211233	22,6753	0,995323	-0,00378233	-22,6715	4,28142
38	15	128	16	8	12	3	12	12658403	8249643	132051	7211492	22,6476	0,994107	-0,207532	-22,4401	0,00122162	3048	7211233	22,6753	0,995323	-0,00679296	-22,6685	5,62775
38	15	256	16	16	12	3	12	12658403	8249643	264020	7211492	22,5131	0,988202	-0,414949	-22,0981	0,00715448	5373	7211233	22,6753	0,995323	-0,0120891	-22,6632	11,2554
40	10	512	32	16	12	3	12	20339482	13473535	848120	931734	19,4862	0,982683	-0,817665	-18,6685	0,0453306	239054	927423	18,6349	0,940069	-0,262211	-18,3726	18,5556
40	10	1024	32	32	12	3	12	20339482	13473535	1695992	931734	19,1369	0,965069	-1,63512	-17,5018	0,0265939	403140	927423	18,6349	0,940069	-0,449239	-18,1856	32,9608
40	10	2048	64	32	12	3	12	20339482	13473535	3391731	931734	18,4185	0,928841	-3,27002	-15,1485	0,0119434	670977	927423	18,6349	0,940069	-0,760338	-17,8745	33,0645
40	15	64	16	4	12	3	12	20677227	13473530	107785	11728645	23,4109	0,996906	-0,103724	-23,3072	0,000726708	4184	11830020	23,4062	0,996182	-0,00534932	-23,4009	6,28048
40	15	128	16	8	12	3	12	20677227	13473530	215561	11728645	23,3381	0,993809	-0,207439	-23,1307	0,00238256	6806	11830020	23,4062	0,996182	-0,00891533	-23,3973	9,5266
40	15	256	16	16	12	3	12	20677227	13473530	431113	11728645	23,1924	0,987602	-0,414871	-22,7775	0,00861315	11022	11830020	23,4062	0,996182	-0,0147469	-23,3915	17,6348
41	10	512	32	16	12	3	12	21756779	14782116	929192	749377	19,1918	0,983423	-0,816361	-18,3755	0,0836655	628031	758359	17,7257	0,907497	-0,572855	-17,1528	19,0429
41	10	1024	32	32	12	3	12	21756779	14782116	1833430	749377	18,8739	0,967134	-1,61348	-17,2605	0,0657164	983029	758359	17,7257	0,907497	-0,918091	-16,8076	34,872
41	10	2048	64	32	12	3	12	21756779	14782116	3641360	749377	18,2198	0,933616	-3,2073	-15,0125	0,0287819	1518152	758359	17,7257	0,907497	-1,45323	-16,2725	33,8829
41	15	64	16	4	12	3	12	22634466	14782111	118641	11704448	23,4076	0,996895	-0,104026	-23,3036	0,00638518	5642	11585207	23,2445	0,99057	-0,00660444	-23,2379	6,70608
41	15	128	16	8	12	3	12	22634466	14782111	236676	11704448	23,3351	0,993805	-0,207579	-23,1275	0,00326529	9388	11585207	23,2445	0,99057	-0,0111508	-23,2334	10,4958
41	15	256	16	16	12	3	12	22634466	14782111	472591	11704448	23,1898	0,987616	-0,414565	-22,7752	0,00298179	15462	11585207	23,2445	0,99057	-0,0186488	-23,2259	20,5251
45	10	512	32	16	12	3	12	11357281	7649851	476115	751112	19,1993	0,983638	-0,809435	-18,3899	0,0675756	260491	755028	17,9909	0,921376	-0,470568	-17,5204	12,0748
45	10	1024	32	32	12	3	12	11357281	7649851	949635	751112	18,8764	0,967095	-1,61499	-17,2614	0,0496213	422502	755028	17,9909	0,921376	-0,778881	-17,2121	18,5205
45	10	2048	64	32	12	3	12	11357281	7649851	1895892	751112	18,2123	0,93307	-3,22491	-14,9874	0,0126919	674187	755028	17,9909	0,921376	-1,2698	-16,7211	17,8392
45	15	64	16	4	12	3	12	11737320	7649846	61263	6693524	22,6081	0,997077	-0,103823	-22,5042	0,00156652	1587	6710849	22,5764	0,995518	-0,0037794	-22,5726	3,3826
45	15	128	16	8	12	3	12	11737320	7649846	122481	6693524	22,5418	0,994153	-0,207578	-22,3342	0,00137085	2827	6710849	22,5764	0,995518	-0,00679276	-22,5696	4,72458
45	15	256	16	16	12	3	12	11737320	7649846	244852	6693524	22,409	0,988296	-0,414991	-21,994	0,00725439	4975	6710849	22,5764	0,995518	-0,0120707	-22,5643	11,8316
46	10	512	32	16	12	3	12	10354705	6885083	432375	756279	19,2049	0,983427	-0,815952	-18,389	0,0484729	144569	772964	18,3466	0,937962	-0,305439	-18,0411	9,69491
46	10	1024	32	32	12	3	12	10354705	6885083	864475	756279	18,8756	0,966564	-1,63144	-17,2442	0,0304938	245913	772964	18,3466	0,937962	-0,527457	-17,8191	16,0784
46	10	2048	64	32	12	3	12	10354705	6885083	1727900	756279	18,1981	0,93187	-3,26113	-14,937	0,00649455	407115	772964	18,3466	0,937962	-0,888327	-17,4582	16,5571
46	15	64	16	4	12	3	12	10568776	6885078	55156	6337735	22,5299	0,997094	-0,103852	-22,426	0,000697668	892	6390374	22,5575	0,99779	-0,00244819	-22,5551	3,07587
46	15	128	16	8	12	3	12	10568776	6885078	110270	6337735	22,4642	0,994186	-0,207635	-22,2565	0,00361163	1596	6390374	22,5575	0,99779	-0,00441685	-22,5531	4,5364
46	15	256	16	16	12	3	12	10568776	6885078	220478	6337735	22,3325	0,98836	-0,415165	-21,9174	0,0094508	2802	6390374	22,5575	0,99779	-0,00782848	-22,5497	9,36867
47	10	512	32	16	12	3	12	10785477	7161141	450121	800504	19,2814	0,983217	-0,816613	-18,4648	0,0466197	143863	805060	18,4303	0,939422	-0,293517	-18,1367	10,654
47	10	1024	32	32	12	3	12	10785477	7161141	900143	800504	18,9464	0,966134	-1,63307	-17,3134	0,0284355	244883	805060	18,4303	0,939422	-0,507159	-17,9231	17,6815
47	10	2048	64	32	12	3	12	10785477	7161141	1799376	800504	18,2575	0,931004	-3,26467	-14,9928	0,00896045	405592	805060	18,4303	0,939422	-0,854432	-17,5758	17,1957
47	15	64	16	4	12	3	12	10990669	7161136	57344	6638489	22,5963	0,99708	-0,103815	-22,4924	0,000650805	2594	6648818	22,6132	0,99773	-0,0063132	-22,6069	3,12364
47	15	128	16	8	12	3	12	10990669	7161136	114688	6638489	22,53	0,994157	-0,207629	-22,3224	0,0035812	4739	6648818	22,6132	0,99773	-0,0116139	-22,6016	5,55459
47	15	256	16	16	12	3	12	10990669	7161136	229369	6638489	22,3972	0,988297	-0,415247	-21,982	0,00945405	6363	6648818	22,6132	0,99773	-0,015941	-22,5973	10,066
56	10	512	32	16	12	3	12	10892443	7235005	454685	799001	19,279	0,983227	-0,816488	-18,4625	0,0470415	146852	802164	18,4181	0,939053	-0,296241	-18,1219	10,0588
56	10	1024	32	32	12	3	12	10892443	7235005	908881	799001	18,9446	0,966173	-1,63219	-17,3124	0,0288807	249359	802164	18,4181	0,939053	-0,510727	-17,9074	16,2699
56	10	2048	64	32	12	3	12	10892443	7235005	1817169	799001	18,2562	0,931067	-3,26344	-14,9928	0,00850413	413072	802164	18,4181	0,939053	-0,860603	-17,5575	16,8944
56	15	64	16	4	12	3	12	11104412	7235000	57946	6740212	22,618	0,997075	-0,103831	-22,5142	0,000513039	907	6672547	22,6151	0,997587	-0,00237325	-22,6127	3,27915
56	15	128	16	8	12	3	12	11104412	7235000	115866	6740212	22,5516	0,994147	-0,207621	-22,344	0,00344786	1580	6672547	22,6151	0,997587	-0,00417695	-22,6109	5,09926
56	15	256	16	16	12	3	12	11104412	7235000	231706	6740212	22,4185	0,988279	-0,415201	-22,0033	0,00932995	2794	6672547	22,6151	0,997587	-0,00745551	-22,6076	10,3506
62	10	512	32	16	12	3	12	10406777	6918757	435189	765634	19,2208	0,983347	-0,817033	-18,4038	0,0483105	145831	778478	18,3575	0,93803	-0,30632	-18,0512	9,33425
62	10	1024	32	32	12	3	12	10406777	6918757	869251	765634	18,8905	0,966449	-1,63227	-17,2582	0,0302963	247374	778478	18,3575	0,93803	-0,52775	-17,8298	16,0488
62	10	2048	64	32	12	3	12	10406777	6918757	1736619	765634	18,211	0,931688	-3,26149	-14,9496	0,0067618	408721	778478	18,3575	0,93803	-0,887313	-17,4702	16,2623
62	15	64	16	4	12	3	12	10622713	6918752	56388	6406797	22,544	0,997027	-0,105371	-22,4386	0,000645127	2001	6408506	22,5589	0,997671	-0,00442888	-22,5545	3,00628
62	15	128	16	8	12	3	12	10622713	6918752	111812	6406797	22,4781	0,994114	-0,209221	-22,2689	0,00356554	2688	6408506	22,5589	0,997671	-0,00634486	-22,5525	4,45529
62	15	256	16	16	12	3	12	10622713	6918752	222589	6406797	22,3461	0,988278	-0,416802	-21,9293	0,00941447	3895	6408506	22,5589	0,997671	-0,00974372	-22,5492	9,25846
72	10	512	32	16	12	3	12	11265435	7485504	470113	797969	19,2775	0,983246	-0,816002	-18,4615	0,0466708	149900	805340	18,4304	0,939403	-0,292673	-18,1377	10,4499
72	10	1024	32	32	12	3	12	11265435	7485504	940118	797969	18,9431	0,966193	-1,63184	-17,3113	0,0285175	254479	805340	18,4304	0,939403	-0,504456	-17,9259	18,2032
72	10	2048	64	32	12	3	12	11265435	7485504	1879401	797969	18,2554	0,931117	-3,26239	-14,9931	0,0088209	421412	805340	18,4304	0,939403	-0,849748	-17,5806	17,1687
72	15	64	16	4	12	3	12	11486996	7485499	59910	6768919	22,6241	0,997076	-0,103766	-22,5204	0,000479706	967	6886421	22,6598	0,997554	-0,00244153	-22,6573	3,53632
72	15	128	16	8	12	3	12	11486996	7485499	119814	6768919	22,5577	0,994148	-0,207523	-22,3502	0,00341476	1711	6886421	22,6598	0,997554	-0,0043593	-22,6554	3,77393
72	15	256	16	16	12	3	12	11486996	7485499	239622	6768919	22,4246	0,98828	-0,415038	-22,0095	0,00929731	3008	6886421	22,6598	0,997554	-0,0077369	-22,652	8,12574
73	10	512	32	16	12	3	12	10560017	7021143	440815	782532	19,2512	0,983318	-0,815781	-18,4354	0,0478573	145453	783333	18,3733	0,938408	-0,301759	-18,0716	7,92993
73	10	1024	32	32	12	3	12	10560017	7021143	881192	782532	18,9191	0,966353	-1,63084	-17,2882	0,0297791	247100	783333	18,3733	0,938408	-0,520475	-17,8529	13,9699
73	10	2048	64	32	12	3	12	10560017	7021143	1761832	782532	18,2353	0,931426	-3,26077	-14,9745	0,00744013	409365	783333	18,3733	0,938408	-0,877111	-17,4962	13,754
73	15	64	16	4	12	3	12	10774339	7021138	56200	6582989	22,5843	0,997084	-0,103777	-22,4805	0,00042296	944	6466420	22,5681	0,997506	-0,0025325	-22,5656	2,66869
73	15	128	16	8	12	3	12	10774339	7021138	112392	6582989	22,5182	0,994165	-0,207541	-22,3106	0,0033494	1650	6466420	22,5681	0,997506	-0,00447102	-22,5636	3,49479
73	15	256	16	16	12	3	12	10774339	7021138	224776	6582989	22,3856	0,988315	-0,415069	-21,9706	0,00921474	2865	6466420	22,5681	0,997506	-0,00784453	-22,5603	7,96203
82	10	512	32	16	12	3	12	11074984	7460467	464890	758693	19,2124	0,983578	-0,810292	-18,4021	0,0675308	258358	755127	17,9908	0,921358	-0,477646	-17,5131	8,39441
82	10	1024	32	32	12	3	12	11074984	7460467	926694	758693	18,8886	0,967002	-1,61586	-17,2727	0,0495393	417454	755127	17,9908	0,921358	-0,787878	-17,2029	14,6127
82	10	2048	64	32	12	3	12	11074984	7460467	1849496	758693	18,2227	0,93291	-3,22573	-14,997	0,0125382	664652	755127	17,9908	0,921358	-1,28193	-16,7088	14,5562
82	15	64	16	4	12	3	12	11448007	7460462	59715	6613513	22,5909	0,997083	-0,103775	-22,4871	0,00165099	1424	6535074	22,5365	0,99544	-0,00350235	-22,533	2,85075
82	15	128	16	8	12	3	12	11448007	7460462	119427	6613513	22,5247	0,994162	-0,207545	-22,3172	0,00128326	2606	6535074	22,5365	0,99544	-0,00645294	-22,5301	3,80774
82	15	256	16	16	12	3	12	11448007	7460462	238851	6613513	22,3921	0,988308	-0,415085	-21,977	0,00716424	4750	6535074	22,5365	0,99544	-0,0118452	-22,5247	8,34072
83	10	512	32	16	12	3	12	10920917	7407494	480781	737768	19,1561	0,982727	-0,838876	-18,3172	0,0762495	353067	740118	17,8031	0,913103	-0,633649	-17,1695	8,02978
83	10	1024	32	32	12	3	12	10920917	7407494	932883	737768	18,8403	0,966526	-1,6344	-17,2059	0,0585071	547970	740118	17,8031	0,913103	-1,0084	-16,7947	14,2158
83	10	2048	64	32	12	3	12	10920917	7407494	1836906	737768	18,1903	0,933182	-3,22516	-14,9652	0,0219893	836452	740118	17,8031	0,913103	-1,57996	-16,2232	14,2534
83	15	64	16	4	12	3	12	11363358	7407489	59309	6290232	22,5191	0,997098	-0,103803	-22,4153	0,0036511	2671	6302708	22,4401	0,993471	-0,00628358	-22,4338	2,81645
83	15	128	16	8	12	3	12	11363358	7407489	118573	6290232	22,4536	0,994195	-0,207535	-22,246	0,000728778	4794	6302708	22,4401	0,993471	-0,0113757	-22,4287	3,75012
83	15	256	16	16	12	3	12	11363358	7407489	237101	6290232	22,3222	0,988376	-0,415001	-21,9072	0,00512841	8439	6302708	22,4401	0,993471	-0,0202266	-22,4198	8,44908
