47 | 52	10	1024	64	16	12	2	12	7161141	8323760	902931	2344631	19,064	0,963596	-2,07577	-16,9883	18,7606	0,956659	18,7096	0,957688	0,57352	0,328925	19,2745
47 | 52	10	2048	64	32	12	2	12	7161141	8323760	902931	4687681	18,3021	0,925084	-4,14661	-14,1555	17,8722	0,911354	17,8457	0,913467	0,665719	0,443182	36,6289
47 | 52	15	256	16	16	12	3	12	7161136	8323755	13736630	495866	23,4447	0,988747	-0,447058	-22,9976	22,3972	0,988297	22,5593	0,988154	0,983093	0,966472	20,1301
56 | 62	10	128	16	8	12	2	12	7235005	6918757	866860	270395	19,6373	0,99553	-0,26158	-19,3757	19,5035	0,994678	19,4423	0,994681	0,405426	0,16437	7,66026
56 | 62	10	256	16	16	12	2	12	7235005	6918757	866860	539711	19,5497	0,991089	-0,522852	-19,0268	19,3987	0,989335	19,3388	0,989387	0,425306	0,180885	18,4481
56 | 62	10	512	32	16	12	2	12	7235005	6918757	866860	1078219	19,3721	0,982089	-1,04454	-18,3276	19,1876	0,978566	19,1304	0,978722	0,461694	0,213162	17,6274
56 | 62	10	1024	64	16	12	2	12	7235005	6918757	866860	2154795	19,0101	0,963733	-2,0871	-16,923	18,7587	0,956693	18,707	0,95706	0,526527	0,277231	18,1926
56 | 62	10	2048	64	32	12	2	12	7235005	6918757	866860	4307219	18,2555	0,925479	-4,17099	-14,0845	17,8713	0,911439	17,8302	0,912204	0,636156	0,404695	34,12
56 | 62	15	256	16	16	12	3	12	7235000	6918752	9606994	454295	22,9447	0,989182	-0,448072	-22,4967	22,4185	0,988279	22,3461	0,988278	0,749947	0,56242	18,3937
69 | 71	10	128	16	8	12	2	12	7836298	7783334	833818	294656	19,584	0,995661	-0,258972	-19,3251	19,4474	0,994775	19,0483	0,995079	0,579799	0,336167	8,43787
69 | 71	10	256	16	16	12	2	12	7836298	7783334	833818	588266	19,4986	0,991317	-0,517124	-18,9815	19,3455	0,989563	18,9538	0,99014	0,59071	0,348938	20,0994
69 | 71	10	512	32	16	12	2	12	7836298	7783334	833818	1175289	19,326	0,982544	-1,03313	-18,2929	19,1403	0,979066	18,7631	0,980181	0,611815	0,374318	19,9619
69 | 71	10	1024	64	16	12	2	12	7836298	7783334	833818	2348851	18,9732	0,964606	-2,06343	-16,9098	18,7234	0,957739	18,3756	0,959938	0,65093	0,42371	21,0797
69 | 71	10	2048	64	32	12	2	12	7836298	7783334	833818	4694868	18,2375	0,927203	-4,12199	-14,1155	17,861	0,913624	17,5717	0,917941	0,721921	0,52117	38,6786
69 | 71	15	256	16	16	12	3	12	7836293	7783329	12890290	500285	23,356	0,988831	-0,447271	-22,9087	22,426	0,988277	22,4521	0,988241	0,957557	0,916916	20,5919
72 | 73	10	128	16	8	12	2	12	7485504	7021143	871757	276265	19,6459	0,995559	-0,261165	-19,3848	19,5017	0,99468	19,4741	0,994705	0,397538	0,158036	8,02578
72 | 73	10	256	16	16	12	2	12	7485504	7021143	871757	552371	19,5578	0,991095	-0,522196	-19,0356	19,3969	0,989338	19,37	0,989385	0,417586	0,174378	17,8536
72 | 73	10	512	32	16	12	2	12	7485504	7021143	871757	1104323	19,3797	0,982067	-1,04359	-18,3361	19,1859	0,978575	19,1603	0,978673	0,454528	0,206596	18,106
72 | 73	10	1024	64	16	12	2	12	7485504	7021143	871757	2208146	19,0162	0,963647	-2,08587	-16,9303	18,7572	0,956706	18,7341	0,956905	0,520165	0,270572	18,0206
72 | 73	10	2048	64	32	12	2	12	7485504	7021143	871757	4414549	18,2587	0,925261	-4,16848	-14,0902	17,8702	0,911468	17,8522	0,911857	0,630495	0,397523	34,4153
72 | 73	15	256	16	16	12	3	12	7485499	7021138	9895538	464398	22,9867	0,989173	-0,446917	-22,5398	22,4246	0,98828	22,3856	0,988315	0,762656	0,581645	19,2174
76 | 79	10	128	16	8	12	2	12	7226972	6886923	883360	290406	19,6546	0,995036	-0,279206	-19,3754	19,3397	0,993849	19,4328	0,99454	0,518007	0,268332	8,04926
76 | 79	10	256	16	16	12	2	12	7226972	6886923	883360	555206	19,5678	0,99064	-0,536915	-19,0308	19,2411	0,98878	19,3296	0,989257	0,531439	0,282427	17,2395
76 | 79	10	512	32	16	12	2	12	7226972	6886923	883360	1084130	19,3924	0,981761	-1,05131	-18,3411	19,0429	0,978594	19,1216	0,978611	0,556911	0,31015	17,1598
